license_id, hospital_info2,00223/HCM-GPHĐ,"['1', 'Hộ kinh doanh Hoàng Hải', '30 Lý Chính Thắng, Phường 8, Quận 3, TP Hồ Chí Minh']"
116,04690/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Ngoại thần kinh', '45 Ngô Quyền, Phường 6, Quận 10, TP Hồ Chí Minh']",
116,03892/SYT-GPHĐ,"['4', 'Phòng khám Nội tổng hợp', '234 Tỉnh lộ 8, Tổ 10, KP 2, T.T.Củ Chi , Huyện Củ Chi, TP Hồ Chí Minh']",
116,00983/SYT-GPHĐ,"['2', 'Phòng khám Nội tổng hợp', '01 Đường 270, Phường Phước Long A, Quận 9, TP Hồ Chí Minh']",
116,04647/SYT-GPHĐ,"['1', 'PHÒNG KHÁM CHUYÊN KHOA RĂNG HÀM MẶT', '791 Trần Hưng Đạo, Phường 1, Quận 5, TP Hồ Chí Minh']",
116,00767/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Răng Hàm Mặt', '62/6B (số mới: 1266) Quang Trung, Phường 14, Quận Gò Vấp, TP Hồ Chí Minh']",
117,03369/SYT-GPHĐ,"['7', 'Phòng khám Nội tổng hợp', '165 Huỳnh Mẫn Đạt, Phường 8, Quận 5, TP Hồ Chí Minh']",
117,04946/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Mắt', '535 An Dương Vương, Phường 8, Quận 5, TP Hồ Chí Minh']",
117,03324/HCM-GPHĐ,"['9', 'ĐỊA ĐIỂM KINH DOANH CÔNG TY CỔ PHẦN NHA KHOA CẨM TÚ - PHÒNG KHÁM 1', '74/9 Nguyễn Ảnh Thủ, Tổ 79, KP 3, Phường Trung Mỹ Tây, Quận 12, TP Hồ Chí Minh']",
117,04513/SYT-GPHĐ,"['8', 'Phòng Chẩn trị Y học cổ truyền', '4B/2 Quốc lộ 1A, KP4, Phường Bình Chiểu, Quận Thủ Đức, TP Hồ Chí Minh']",
117,04783/SYT-GPHĐ,"['6', 'Phòng chẩn trị y học cổ truyền', '86 Đường 64, Ấp Giồng Sao, Xã Tân Phú Trung, Huyện Củ Chi, TP Hồ Chí Minh']",
117,03579/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Răng Hàm Mặt', '36 Phan Văn Trị, Phường 12, Quận Bình Thạnh, TP Hồ Chí Minh']",
117,02066/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Sản Phụ khoa', '94E Trần Đại Nghĩa, Phường Tân Tạo A , Quận Bình Tân, TP Hồ Chí Minh']",
117,00633/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Răng Hàm Mặt', '361 Kinh Dương Vương, KP6, Phường An lạc , Quận Bình Tân, TP Hồ Chí Minh']",
117,00098/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Tai Mũi Họng', '18 - 20 Phước Hưng, Phường 8, Quận 5, TP Hồ Chí Minh']",
117,01920/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Ngoại nhi', '93 (số cũ 44/15A) Thạch Lam, Phường Hiệp Tân, Quận Tân Phú, TP Hồ Chí Minh']",
118,03105/SYT-GPHĐ,"['1', 'Phòng khám nội tổng hợp', '27.S Bình Phú, Phường 10, Quận 6, TP Hồ Chí Minh']",
118,01255/SYT-GPHĐ,"['2', 'Phòng khám Nội tổng hợp', '8/2D Lê Thị Hà, KP8, T.T.Hốc Môn  , Huyện Hóc Môn, TP Hồ Chí Minh']",
118,04438/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Da liễu', '179 Võ Thị Sáu, Phường 7, Quận 3, TP Hồ Chí Minh']",
118,04202/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Sản phụ khoa', '93/2 Nguyễn Văn Bứa, ấp 6, Xã Xuân Thới Sơn, Huyện Hóc Môn, TP Hồ Chí Minh']",
118,03097/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Sản Phụ khoa', '35/5C Đông Lân, Xã Bà Điểm , Huyện Hóc Môn, TP Hồ Chí Minh']",
118,02896/SYT-GPHĐ,"['7', 'Phòng khám Nội tổng hợp', 'B6/26 QL1A, Xã Bình Chánh, Huyện Bình Chánh, TP Hồ Chí Minh']",
118,00872/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Răng Hàm Mặt', '153A Phan Đăng Lưu, Phường 1, Quận Phú Nhuận, TP Hồ Chí Minh']",
118,02959/SYT-GPHĐ,"['9', 'Phòng khám Nội tổng hợp', '46 Nguyễn Huy Lượng, Phường 14, Quận Bình Thạnh, TP Hồ Chí Minh']",
118,01237/SYT-GPHĐ,"['10', 'Phòng chẩn trị Y học cổ truyền', '309/8 Nguyễn Văn Trỗi, Phường 1, Quận Tân Bình, TP Hồ Chí Minh']",
118,02904/SYT-GPHĐ,"['6', 'Phòng khám Nội tổng hợp', '116 Phạm Văn Chí, Phường 4, Quận 6, TP Hồ Chí Minh']",
119,00208/SYT-GPHĐ,"['3', 'PHÒNG KHÁM CHUYÊN KHOA RĂNG HÀM MẶT', '321G Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, TP Hồ Chí Minh']",
119,05366/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Sản phụ khoa', '34 Phan Phú Tiên, Phường 10, Quận 5, TP Hồ Chí Minh']",
119,04546/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Răng Hàm Mặt Công ty CP Đầu tư Phát triển Kỹ thuật Nha khoa Đông Nam Á', '282 - 284 Phan Xích Long, Phường 2, Quận Phú Nhuận, TP Hồ Chí Minh']",
119,04372/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Nhi', '01 Đường số 4, Khu phố 4, Phường Tam Phú, Quận Thủ Đức, TP Hồ Chí Minh']",
119,01608/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Tâm thần', '026 Lô E Chung cư Hùng Vương, Phường 11, Quận 5, TP Hồ Chí Minh']",
119,002756/HCM-GPH,"['5', 'Phòng khám đa khoa (Công ty TNHH Phòng khám Đa khoa Chợ Cầu)', 'C95 Nguyễn Văn Quá, Phường Đông Hưng Thuận, Quận 12, TP Hồ Chí Minh']",
119,05046/SYT-GPHĐ,"['6', 'Phòng chẩn trị y học cổ truyền', '1268/4 Đường 3 Tháng 2, Phường 2, Quận 11, TP Hồ Chí Minh']",
119,04748/SYT-GPHĐ,"['7', 'Phòng khám Nội tổng hợp', '63/23 Lê Văn Sỹ, Phường 13, Quận Phú Nhuận, TP Hồ Chí Minh']",
119,03751/SYT-GPHĐ,"['8', 'Phòng khám đa khoa Công ty TNHH Phòng khám đa khoa Chợ Đệm', 'A13/7B Nguyễn Hữu Trí, KP 1, T.T Tân Túc , Huyện Bình Chánh, TP Hồ Chí Minh']",
119,00275/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Răng Hàm Mặt', '138 Thạch Lam, Phường Phú Thạnh, Quận Tân Phú, TP Hồ Chí Minh']",
120,04158/SYT-GPHĐ,"['4', 'Phòng chẩn trị y học cổ truyền', '58/6 Ấp Thống Nhất 2, Xã Tân Thới Nhì , Huyện Hóc Môn, TP Hồ Chí Minh']",
120,00566/HCM-GPHĐ,"['5', 'Phòng khám chuyên khoa Da liễu', '33 Bis Phan Đình Đình Phùng, Phường 17, Quận Phú Nhuận, TP Hồ Chí Minh']",
120,02213/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Nhi', 'K12 Cư xá Phú Lâm A, Phường 12, Quận 6, TP Hồ Chí Minh']",
120,04071/SYT-GPHĐ,"['8', 'phòng khám nội thần kinh', '16/7 Đặng Văn Ngữ, Phường 10, Quận Phú Nhuận, TP Hồ Chí Minh']",
120,04416/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Nhi', '185-189 Quang Trung, Phường 10, Quận Gò Vấp, TP Hồ Chí Minh']",
120,04153/SYT-GPHĐ,"['10', 'Cơ sở dịch vụ làm răng giả', '86 Phan Đăng Lưu, Phường 5, Quận Phú Nhuận, TP Hồ Chí Minh']",
120,03597/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Răng Hàm Mặt', '276 Trần Não, Phường Bình An, Quận 2, TP Hồ Chí Minh']",
120,01533/SYT-GPHĐ,"['3', 'Phòng khám Nội tổng hợp', '107 Điện Biên Phủ, Phường Đa Kao, Quận 1, TP Hồ Chí Minh']",
120,"00952
- Mã số ","['2', 'Phòng khám chuyên khoa Răng Hàm Mặt', '473 Nguyễn Trãi, Phường 7, Quận 5, TP Hồ Chí Minh']",
121,03795/SYT-GPHĐ,"['10', 'Cơ sở dịch vụ làm răng giả', '636/7 Kha Vạn Cân, KP 8, Phường Linh Đông, Quận Thủ Đức, TP Hồ Chí Minh']",
121,03548/SYT-GPHĐ,"['1', 'Cơ sở dịch vụ làm răng giả', '3/26 Quang Trung, KP 5, T.T.Hốc Môn  , Huyện Hóc Môn, TP Hồ Chí Minh']",
121,01711/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Răng Hàm Mặt', '124A Đường số 14, Khu phố 7, Phường Bình Hưng Hòa A , Quận Bình Tân, TP Hồ Chí Minh']",
121,03075/SYT-GPHĐ,"['4', 'Phòng khám đa khoa thuộc Công ty TNHH Một thành viên Phòng khám đa khoa Nguyễn Hoàng', '270 Tân Kỳ Tân Quý, Phường Sơn Kỳ, Quận Tân Phú, TP Hồ Chí Minh']",
121,01167/SYT-GPHĐ,"['5', 'PHÒNG KHÁM CHUYÊN KHOA NỘI THẦN KINH', '173/4 Thành Thái, Phường 14, Quận 10, TP Hồ Chí Minh']",
121,00855/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Răng Hàm Mặt', '31 Ni Sư Huỳnh Liên, Phường 10, Quận Tân Bình, TP Hồ Chí Minh']",
121,01601/HCM-GPHĐ,"['7', 'Phòng khám 556 Minh Phụng', '556A- 556B Minh Phụng, Phường 9, Quận 11, TP Hồ Chí Minh']",
121,03059/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Tai mũi họng', '52 Tân Hòa Đông, Phường 14, Quận 6, TP Hồ Chí Minh']",
121,03907/SYT-GPHĐ,"['9', 'Cơ sở dịch vụ làm răng giả', '418 Bà Hạt, Phường 8, Quận 10, TP Hồ Chí Minh']",
121,04675/SYT-GPHĐ,"['6', 'Phòng khám Nội tổng hợp', '597/12 Nguyễn Kiệm, Phường 9, Quận Phú Nhuận, TP Hồ Chí Minh']",
122,00606/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Răng Hàm Mặt', '448 Hồng Bàng, Phường 16, Quận 11, TP Hồ Chí Minh']",
122,02687/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Răng Hàm Mặt', '48 Bùi Hữu Nghĩa, Phường 5, Quận 5, TP Hồ Chí Minh']",
122,03058/SYT-GPHĐ,"['7', 'Phòng khám Chẩn đoán hình ảnh', '12 Đường số 5A, KP6, Phường Bình Hưng Hòa A , Quận Bình Tân, TP Hồ Chí Minh']",
122,01557/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Sản phụ khoa', '27 (số cũ 28 Lô E) Đường số 14, KDC Bình Phú, Phường 11, Quận 6, TP Hồ Chí Minh']",
122,04878/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Răng Hàm Mặt', '25 Độc Lập, Phường Tân Thành, Quận Tân Phú, TP Hồ Chí Minh']",
122,03325/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Ngoại (Chấn thương chỉnh hình)', '529-531 Bà Hạt, Phường 8, Quận 10, TP Hồ Chí Minh']",
122,03798/SYT-GPHĐ,"['3', 'Phòng khám Nội tổng hợp', '5C Đặng Thúc Vịnh, Ấp 7, Xã Bà Điểm , Huyện Hóc Môn, TP Hồ Chí Minh']",
122,04049/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Ung Bướu', '101 Đặng Văn Ngữ, Phường 14, Quận Phú Nhuận, TP Hồ Chí Minh']",
122,03887/SYT-GPHĐ,"['1', 'Cơ Sở Dịch Vụ Làm Răng Hàm Giả', '138 Võ Văn Ngân, KP 1, Phường Bình Thọ, Quận Thủ Đức, TP Hồ Chí Minh']",
122,04259/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Răng Hàm Mặt', '58 Huỳnh Tấn Phát, KP3, Phường Tân Thuận Tây, Quận 7, TP Hồ Chí Minh']",
123,05177/SYT-GPHĐ,"['9', 'Trạm Y tế Phường 14 Quận 10', '7A/5/4 Thành Thái, Phường 14, Quận 10, TP Hồ Chí Minh']",
123,04222/SYT-GPHĐ,"['8', 'PHÒNG CHẨN TRỊ Y HỌC CỔ TRUYỀN', '197/33 Hàn Hải Nguyên, Phường 2, Quận 11, TP Hồ Chí Minh']",
123,03938/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Răng Hàm Mặt', '126 Nguyễn Đình Chính, Phường 15, Quận Phú Nhuận, TP Hồ Chí Minh']",
123,03747/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Ngoại', '125/295 Đinh Tiên Hoàng, Phường 3, Quận Bình Thạnh, TP Hồ Chí Minh']",
123,03942/SYT-GPHĐ,"['5', 'Cơ sở dịch vụ làm răng giả', '44 Trần Quý, Phường 6, Quận 11, TP Hồ Chí Minh']",
123,03915/SYT-GPHĐ,"['4', 'Cơ sở dịch vụ làm răng giả', '399A Cách Mạng Tháng 8, Phường 13, Quận 10, TP Hồ Chí Minh']",
123,03909/SYT-GPHĐ,"['3', 'Cơ sở dịch vụ làm răng giả', '305/19 Khu phố 1, Phường Thạnh Xuân, Quận 12, TP Hồ Chí Minh']",
123,04471/SYT-GPHĐ,"['2', 'Phòng khám đa khoa thuộc Công ty TNHH Liên doanh Phòng khám đa khoa Vi Na Chăm sóc sức khỏe', 'R4-30 Khu phố Hưng Phước 3, Phường Tân Phong, Quận 7, TP Hồ Chí Minh']",
123,01721/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Ngoại (Tiết niệu)', '07 Nguyễn Thông, Phường 6, Quận 3, TP Hồ Chí Minh']",
123,02845/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Sản Phụ khoa', '457/27 Nhật Tảo, Phường 6, Quận 10, TP Hồ Chí Minh']",
124,03766/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Nhi', '9/8 Trương Quyền, Phường 6, Quận 3, TP Hồ Chí Minh']",
124,03373/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Răng Hàm Mặt', '162 M Trường Chinh, Phường 12, Quận Tân Bình, TP Hồ Chí Minh']",
124,01596/HCM-GPHĐ,"['10', 'Phòng khám chuyên khoa Răng Hàm Mặt thuộc Công ty TNHH Dịch vụ Thẩm Mỹ Nhật Thanh', '37A Nguyễn Văn Đậu, Phường 6, Quận Bình Thạnh, TP Hồ Chí Minh']",
124,04504/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Nhi', '90 Nguyễn Xí, Phường 26, Quận Bình Thạnh, TP Hồ Chí Minh']",
124,04021/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Răng Hàm Mặt', '29 Công Chúa Ngọc Hân, Phường 13, Quận 11, TP Hồ Chí Minh']",
124,04074/SYT-GPHĐ,"['6', 'Cơ sở dịch vụ làm răng giả', '72/4 Huỳnh Văn Bánh, Phường 15, Quận Phú Nhuận, TP Hồ Chí Minh']",
124,03912/SYT-GPHĐ,"['5', 'Cơ sở dịch vụ làm răng giả', '43 Võ Văn Ngân, KP 2, Phường Linh Chiểu, Quận Thủ Đức, TP Hồ Chí Minh']",
124,03914/SYT-GPHĐ,"['4', 'Cơ sở dịch vụ làm răng giả', '157/23 Đường 3-2, Phường 11, Quận 10, TP Hồ Chí Minh']",
124,00040/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Phẫu thuật thẩm mỹ', '91 Trần Quang Khải, Phường Tân Định, Quận 1, TP Hồ Chí Minh']",
124,03828/SYT-GPHĐ,"['7', 'Phòng khám Nội tổng hợp', '31 Sao Mai, Phường 7, Quận Tân Bình, TP Hồ Chí Minh']",
125,04117/SYT-GPHĐ,"['10', '', '185-189 Quang Trung, Phường 10, Quận Gò Vấp, TP.Hồ Chí Minh']",
125,04980/SYT-GPHĐ,"['8', 'Cơ sở dịch vụ làm răng giả', '09 lô U Cư xá Phú Lâm D, Phường 10, Quận 6, TP Hồ Chí Minh']",
125,03873/SYT-GPHĐ,"['7', 'Cơ Sở Dịch Vụ Làm Răng Hàm Giả', '111 Cây Keo, Phường Hiệp Tân, Quận Tân Phú, TP Hồ Chí Minh']",
125,04274/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Răng Hàm Mặt', '303 Lê Quang Định, Phường 7, Quận Bình Thạnh, TP Hồ Chí Minh']",
125,02540/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Răng Hàm Mặt thuộc Công ty TNHH Một thành viên Nha khoa Việt Hưng', '17-19 Lê Văn Việt, Phường Hiệp Phú, Quận 9, TP Hồ Chí Minh']",
125,03155/SYT-GPHĐ,"['4', 'Phòng chẩn trị Y học cổ truyền', '1302 Đường 3 tháng 2, Phường 2, Quận 11, TP Hồ Chí Minh']",
125,04672/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Mắt', '11/37 Nguyễn Thái Sơn, Phường 3, Quận Gò Vấp, TP Hồ Chí Minh']",
125,01605/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Nội tim mạch', '59 Hàn Hải Nguyên, Phường 16, Quận 11, TP Hồ Chí Minh']",
125,00927/SYT-GPHĐ,"['1', 'Phòng khám Nội tổng hợp', '417/4 Quang Trung, Phường 10, Quận Gò Vấp, TP Hồ Chí Minh']",
125,00292/SYT-GPHĐ,"['9', 'Phòng khám chuyên khoa Răng Hàm Mặt', '390 Hoàng Diệu, Phường 5, Quận 4, TP Hồ Chí Minh']",
126,02095/SYT-GPHĐ,"['7', '', '51/1 Phan Văn Hân, Phường 17, Quận Bình Thạnh, TP.Hồ Chí Minh']",
126,00136/SYT-GPHĐ,"['8', 'Phòng khám Yên Dũng', '130 Đường D1, Phường 25, Quận Bình Thạnh, TP Hồ Chí Minh']",
126,03998/SYT-GPHĐ,"['2', 'Phòng khám Nội tổng hợp', '194 Võ Thành Trang, Phường 11, Quận Tân Bình, TP Hồ Chí Minh']",
126,04326/SYT-GPHĐ,"['3', 'Phòng khám Nội tổng hợp', '16 Đường số 3, khu phố 7, Phường Tân Tạo A , Quận Bình Tân, TP Hồ Chí Minh']",
126,02476/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Ngoại', '31A Nguyễn Văn Lạc, Phường 21, Quận Bình Thạnh, TP Hồ Chí Minh']",
126,00517/HCM-GPHĐ,"['5', 'Phòng khám chuyên khoa răng hàm mặt', '742 Thống Nhất, Phường 15, Quận Gò Vấp, TP Hồ Chí Minh']",
126,02242/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Răng Hàm Mặt', '72/15 Duy Tân, Phường 15, Quận Phú Nhuận, TP Hồ Chí Minh']",
126,01075/SYT-GPHĐ,"['9', 'Phòng khám Nội tổng hợp', 'B12/229 Ấp 2, Thế Lữ, Xã Tân Nhựt, Huyện Bình Chánh, TP Hồ Chí Minh']",
126,00605/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Răng Hàm Mặt', '166B Bình Quới, Phường 27, Quận Bình Thạnh, TP Hồ Chí Minh']",
126,02024/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Sản phụ khoa', 'N32 Cư xá Vĩnh Hội Bến Vân Đồn, Phường 6, Quận 4, TP Hồ Chí Minh']",
127,02960/SYT-GPHĐ,"['10', 'Phòng khám Nội tổng hợp', '137/3 Bùi Hữu Nghĩa, Phường 7, Quận 5, TP Hồ Chí Minh']",
127,03120/SYT-GPHĐ,"['9', 'Phòng khám Nội tổng hợp', '31 Đường 783 Tạ Quang Bửu, Phường 4, Quận 8, TP Hồ Chí Minh']",
127,04863/SYT-GPHĐ,"['8', 'Phòng khám nội tổng hợp', '235/9 Lê Văn Thọ, Phường 9, Quận Gò Vấp, TP Hồ Chí Minh']",
127,02266/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Răng Hàm Mặt', '385 Nơ Trang Long, Phường 13, Quận Bình Thạnh, TP Hồ Chí Minh']",
127,04402/SYT-GPHĐ,"['2', 'Cơ sở dịch vụ làm răng giả', '47 Bạch Đằng, Phường 15, Quận Bình Thạnh, TP Hồ Chí Minh']",
127,03543/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Răng Hàm Mặt', '1855 Huỳnh Tấn Phát, KP 4, T.T.Nhà Bè , Huyện Nhà Bè, TP Hồ Chí Minh']",
127,03553/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Lao và bệnh phổi', '25A Hoàng Văn Hòe, Phường Tân Quý, Quận Tân Phú, TP Hồ Chí Minh']",
127,03811/SYT-GPHĐ,"['3', 'Cơ sở dịch vụ làm răng giả', '295 Bạch Đằng, Phường 15, Quận Bình Thạnh, TP Hồ Chí Minh']",
127,00373/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Răng Hàm Mặt', '46 Nguyễn Hồng Đào, Phường 14, Quận Tân Bình, TP Hồ Chí Minh']",
127,04477/SYT-GPHĐ,"['6', 'Phòng khám chuyên khoa Da liễu thuộc Công ty Cổ phần Đầu tư và Dịch vụ Trường Giang Sài Gòn', '9 Phùng Khắc Khoan, Phường Đa Kao, Quận 1, TP Hồ Chí Minh']",
128,05375/SYT-GPHĐ,"['1', 'Phòng khám nội tổng hợp', '62 Đường số 34, Phường Bình Trị Đông B , Quận Bình Tân, TP Hồ Chí Minh']",
128,03769/SYT-GPHĐ,"['3', 'Cơ sở dịch vụ làm răng giả', '362 Lý Thái Tổ, Phường 1, Quận 3, TP Hồ Chí Minh']",
128,00753/SYT-GPHĐ,"['10', 'Phòng khám chuyên khoa Nhi', '47/31 Nguyễn Văn Đậu, Phường 6, Quận Bình Thạnh, TP Hồ Chí Minh']",
128,00161/SYT-GPHĐ,"['9', 'Phòng khám đa khoa thuộc Chi nhánh Công ty cổ phần sữa Việt Nam - Phòng khám đa khoa An Khang', '184-186-188 Nguyễn Đình Chiểu, Phường 6, Quận 3, TP Hồ Chí Minh']",
128,02702/SYT-GPHĐ,"['8', 'Phòng khám chuyên khoa Sản Phụ khoa', '432 Lạc Long Quân, Phường 8, Quận Tân Bình, TP Hồ Chí Minh']",
128,01489/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Tai Mũi Họng', '38 Nguyễn Lâm, Phường 6, Quận 10, TP Hồ Chí Minh']",
128,05198/SYT-GPHĐ,"['6', 'Trạm Y tế Phường Tân Quý Quận Tân Phú', '229 Tân Quý, Phường Tân Quý, Quận Tân Phú, TP Hồ Chí Minh']",
128,03812/SYT-GPHĐ,"['4', 'Cơ sở dịch vụ làm răng giả', '134/66 Bis Đoàn Văn Bơ, Phường 8, Quận 4, TP Hồ Chí Minh']",
128,02384/SYT-GPHĐ,"['5', 'Phòng khám chuyên khoa Tai Mũi Họng', '241 Nguyễn Trãi, Phường 2, Quận 5, TP Hồ Chí Minh']",
128,04090/SYT-GPHĐ,"['2', 'Cơ sở dịch vụ làm răng giả', '16 Lô A Chợ Xóm Củi, Phường 11, Quận 8, TP Hồ Chí Minh']",
129,04794/SYT-GPHĐ,"['1', 'Phòng khám chuyên khoa Chấn thương chỉnh hình', '25 Đường 3052 Phạm Thế Hiển, Phường 7, Quận 8, TP Hồ Chí Minh']",
129,01356/SYT-GPHĐ,"['8', 'Bệnh viện Từ Dũ', '284 Cống Quỳnh, Phường Phạm Ngũ Lão, Quận 1, TP Hồ Chí Minh']",
129,04009/SYT-GPHĐ,"['7', 'Cơ sở dịch vụ làm răng giả', '393 Nguyễn Chí Thanh, Phường 15, Quận 5, TP Hồ Chí Minh']",
129,04061/SYT-GPHĐ,"['6', 'Cơ sở dịch vụ làm răng giả', '70 Dạ Nam, Phường 2, Quận 8, TP Hồ Chí Minh']",
129,03840/SYT-GPHĐ,"['5', 'Cơ sở dịch vụ làm răng giả', '296 Hoàng Hoa Thám, Phường 1, Quận Gò Vấp, TP Hồ Chí Minh']",
129,02875/SYT-GPHĐ,"['3', 'Phòng khám chuyên khoa Nhi', 'A6/19 Quốc lộ 50, Ấp 2, Xã Bình Hưng, Huyện Bình Chánh, TP Hồ Chí Minh']",
129,03411/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Nhi', '242A Bà Hom, Phường 13, Quận 6, TP Hồ Chí Minh']",
129,03424/SYT-GPHĐ,"['9', 'Phòng khám Nội tổng hợp', '163/3 Lý Nam Đế, Phường 7, Quận 11, TP Hồ Chí Minh']",
129,03379/SYT-GPHĐ,"['10', 'Phòng khám đa khoa thuộc Chi nhánh Công ty Cổ phần Bệnh viện Tim Tâm Đức - Phòng khám đa khoa Tâm Đức', '81-83 Thành Thái, Phường 14, Quận 10, TP Hồ Chí Minh']",
130,04008/SYT-GPHĐ,"['9', 'Cơ sở dịch vụ làm răng giả', '349/27 Tỉnh Lộ 10, KP 6, Phường An Lạc A , Quận Bình Tân, TP Hồ Chí Minh']",
130,03644/SYT-GPHĐ,"['10', 'Cơ sở dịch vụ làm răng giả', '1A88 Trần Văn Giàu, Ấp 1, Xã Phạm Văn Hai, Huyện Bình Chánh, TP Hồ Chí Minh']",
130,03869/SYT-GPHĐ,"['8', 'Cơ Sở Dịch Vụ Làm Răng Hàm Giả', '43 Lê Văn Sỹ, Phường 13, Quận 3, TP Hồ Chí Minh']",
130,03866/SYT-GPHĐ,"['7', 'Phòng khám chuyên khoa Nhi', '143/82 Gò Dầu, Phường Tân Quý, Quận Tân Phú, TP Hồ Chí Minh']",
130,04971/SYT-GPHĐ,"['6', 'Phòng khám nội tổng hợp', '1244A Huỳnh Tấn Phát, Phường Tân Phú, Quận 7, TP Hồ Chí Minh']",
130,05360/HCM-GPHĐ,"['5', 'Phòng khám nội tổng hợp', 'A15 Bà Hom, Phường 13, Quận 6, TP Hồ Chí Minh']",
130,00354/SYT-GPHĐ,"['4', 'Phòng khám chuyên khoa Răng Hàm Mặt', '268 Ba Đình, Phường 10, Quận 8, TP Hồ Chí Minh']",
130,04734/SYT-GPHĐ,"['3', 'Phòng khám Nội tổng hợp', '263 Nguyễn Văn Đậu, Phường 11, Quận Bình Thạnh, TP Hồ Chí Minh']",
130,04453/HCM-GPHĐ,"['1', 'Phòng Khám Đa Khoa Thuộc Công ty Cổ phần Phòng khám Olympus Gia Mỹ', '33 Nguyễn Huy Lượng, Phường 14, Quận Bình Thạnh, TP Hồ Chí Minh']",
131,04707/SYT-GPHĐ,"['2', 'Phòng khám chuyên khoa Sản phụ khoa', '14 Đường số 18, Phường 4, Quận 8, TP Hồ Chí Minh']",
131,05076/HCM-GPHĐ,"['1', 'Trạm Y tế Phường 2 Quận Phú Nhuận', '162 Phan Đình Phùng, Phường 2, Quận Phú Nhuận, TP Hồ Chí Minh']",
131,03936/SYT-GPHĐ,"['4', 'Cơ sở dịch vụ làm răng giả', '336 Đoàn Văn Bơ, Phường 10, Quận 4, TP Hồ Chí Minh']",
131,03314/SYT-GPHĐ,"['5', 'Nguyễn Cường Nam', '07 Nguyễn Trọng Tuyển, Phường 15, Quận Phú Nhuận, TP Hồ Chí Minh']",
131,00301/HCM-GPHĐ,"['6', 'Phòng khám chuyên khoa Răng Hàm Mặt', '161 Nguyễn Sơn, Phường Phú Thạnh, Quận Tân Phú, TP Hồ Chí Minh']",
131,04671/SYT-GPHĐ,"['7', 'PHÒNG KHÁM CHUYÊN KHOA RĂNG HÀM MẶT', '55 Lê Thạch, Phường 12, Quận 4, TP Hồ Chí Minh']",
